,0
SAMD15,0.0
NOXRED1,0.0
VIPAS39,0.101979166
AHSA1,1.2645836
ISM2,0.0
SPTLC2,0.14874999
GM26764,0.0
ALKBH1,0.22031248
GM29362,0.0
SLIRP,0.48687503
SNW1,0.41177082
GM8300,0.0
OOG1,0.0
GM4027,0.0
GM16381,0.0
GM21319,0.0
GM21936,0.0
BB287469,0.0
GM2016,0.0
GM2035,0.0
GM2042,0.0
GM2046,0.0
GM2075,0.0
GM6803,0.0
GM2056,0.0
GM10436,0.0
GM8332,0.0
GM5662,0.0
GM7104,0.0
GM5039,0.0
GM10264,0.0
ADCK1,0.1053125
NRXN3,0.016041666
DIO2,0.0
GM26512,0.0
4930544I03RIK,0.0
CEP128,0.0
5430427M07RIK,0.0
TSHR,0.0
GTF2A1,0.025104167
STON2,0.045104165
GM16876,0.0
SEL1L,0.49031243
GM9726,0.0
FLRT2,0.032916665
GALC,0.0
GPR65,0.0
KCNK10,0.0
SPATA7,0.07041667
PTPN21,0.0184375
ZC3H14,0.42916664
EML5,0.0675
TTC8,0.17020833
GM28933,0.0
FOXN3,0.35010412
3300002A11RIK,0.042916667
GM26839,0.0
1700064M15RIK,0.0
EFCAB11,0.0
TDP1,0.16697918
KCNK13,0.0
PSMC1,1.0284375
NRDE2,0.018958334
CALM1,3.9241667
GM26723,0.0
TTC7B,0.035625
RPS6KA5,0.0
9030617O03RIK,0.019375
GPR68,0.0
CCDC88C,0.0
A630072L19RIK,0.0
SMEK1,0.3833333
D130020L05RIK,0.04458333
CATSPERB,0.0
TC2N,0.08291666
FBLN5,0.0
TRIP11,0.09645834
ATXN3,0.059479166
CPSF2,0.10822916
GM16339,0.0
SLC24A4,0.0
RIN3,0.006458333
LGMN,0.14541666
GOLGA5,0.09958333
CHGA,2.8732293
ITPK1,0.14500001
GM20069,0.0
GM28051,0.0
GM21971,0.0
GM20604,0.19197917
MOAP1,0.0
TMEM251,0.6077084
AK010878,0.1828125
UBR7,0.107708335
BTBD7,0.018333333
COX8C,0.0
UNC79,0.0
PRIMA1,0.0
FAM181A,0.0
GM29508,0.0
ASB2,0.0
GM15523,0.0
OTUB2,0.0
9330161L09RIK,0.0
DDX24,0.6556251
IFI27,2.3272915
IFI27L2A,0.4415625
IFI27L2B,0.0
PPP4R4,0.0121875
SERPINA10,0.0
SERPINA6,0.0
SERPINA16,0.0
SERPINA1F,0.0
SERPINA1B,0.0
SERPINA1D,0.0
SERPINA1A,0.0
SERPINA1C,0.0
B430119L08RIK,0.0
SERPINA1E,0.0
SERPINA11,0.0
SERPINA9,0.019270834
SERPINA12,0.0
SERPINA5,0.0
SERPINA3A,0.0
SERPINA3B,0.0
SERPINA3C,0.0
SERPINA3F,0.0
SERPINA3G,0.0
SERPINA3I,0.0
SERPINA3J,0.0
SERPINA3K,0.0
SERPINA3M,0.0
SERPINA3N,0.0
GSC,0.0
GM10000,0.0
DICER1,0.10697917
CLMN,0.12302083
4930408O17RIK,0.0
GM28875,0.07114583
SYNE3,0.0
GLRX5,1.7876043
TCL1B2,0.0
TCL1B1,0.0
TCL1B5,0.0
TCL1B3,0.0
TCL1B4,0.0
TCL1,0.0
TUNAR,0.0
D430019H16RIK,0.0
BDKRB2,0.0
BDKRB1,0.0
ATG2B,0.12541667
GSKIP,0.245
AK7,0.014583333
PAPOLA,0.7989583
VRK1,0.10072917
GM17032,0.0
1700121N20RIK,0.0
GM17033,0.0
4933406K04RIK,0.0
1700013N06RIK,0.0
GM16087,0.0
GM16086,0.0
GM16085,0.0
GM16084,0.0
GM2800,0.0
3110018I06RIK,0.0
4930465M20RIK,0.0
GM15208,0.0
BCL11B,0.0
SETD3,0.675
CCNK,0.09791666
CCDC85C,0.0
HHIPL1,0.0
4930478K11RIK,0.0
CYP46A1,0.0
EML1,0.005520833
GM16596,0.0
EVL,0.20104165
DEGS2,0.61010414
YY1,0.5448958
SLC25A29,0.4489583
SLC25A47,0.011041666
WARS,0.37937498
WDR25,0.0
BEGAIN,0.0
GM28498,0.0
DLK1,0.0
MEG3,0.18041666
GM26906,0.0
RTL1,0.0
GM26945,0.0
B830012L14RIK,0.0
MIRG,0.0
DIO3,0.0
PPP2R5C,0.111875
DYNC1H1,0.44697914
GM17111,0.0
1700001K19RIK,0.0
HSP90AA1,2.3846877
WDR20,0.10572916
MOK,0.115
4921507G05RIK,0.0
GM26912,0.0
ZFP839,0.0
CINP,0.21041666
TECPR2,0.0
ANKRD9,0.005625
RCOR1,0.040104166
4930595D18RIK,0.0
TRAF3,0.023229167
AMN,0.016041666
A230087F16RIK,0.0
CDC42BPB,0.092083335
A230065H16RIK,0.0
EXOC3L4,0.028541667
GM10425,0.005625
TNFAIP2,0.028958336
GM266,0.0
EIF5,0.9233334
2810029C07RIK,0.0696875
MARK3,0.2584375
CKB,1.5386459
TRMT61A,0.06843751
BAG5,0.32125
APOPT1,0.4586458
GM15996,0.0
KLC1,0.7527084
XRCC3,0.05364583
ZFYVE21,0.54260427
PPP1R13B,0.22322915
2010107E04RIK,0.78583336
TDRD9,0.0
RD3L,0.0
ASPG,0.0
KIF26A,0.0
A730018C14RIK,0.0
A530016L24RIK,0.0
TMEM179,0.0
INF2,0.03833333
ADSSL1,0.14791666
SIVA1,0.9228124
AKT1,0.51281244
ZBTB42,0.13437499
CEP170B,0.23281248
PLD4,0.046666667
AHNAK2,0.12697917
BC022687,0.072812505
CDCA4,0.14437501
GPR132,0.0
JAG2,0.0596875
NUDT14,0.9010418
GM26583,0.0
BRF1,0.11197916
BTBD6,0.17510419
9230104M06RIK,0.0
PACS2,0.06802083
TEX22,0.0
MTA1,0.09458333
CRIP2,2.0133333
CRIP1,1.9060417
4930427A07RIK,0.055000003
TMEM121,0.161875
ADAM6B,0.0
ADAM6A,0.0
GM30948,0.0
GM19331,0.0
ZFP386,0.36114582
VIPR2,0.0
WDR60,0.033020835
GM11027,0.0
ESYT2,0.13552083
NCAPG2,0.0
PTPRN2,0.019895833
GM5441,0.0
RAPGEF5,0.0
CDCA7L,0.052083332
DNAH11,0.0
SP4,0.0209375
SP8,0.0
ABCB5,0.0
ITGB8,0.0
GM6768,0.0
MACC1,0.047291666
TMEM196,0.0
SEPP1,0.82093745
CCDC152,0.0
GHR,0.12822917
FBXO4,0.21593751
AW549877,0.090624996
GM2093,0.0
OXCT1,0.36250004
GM15632,0.0
PLCXD3,0.021979166
C6,0.0
MROH2B,0.0
C7,0.0
CARD6,0.006458333
RPL37,3.5889585
GM10250,0.10270834
PRKAA1,0.087604165
GM15938,0.0
TTC33,0.36343744
PTGER4,0.0096875
DAB2,0.019270834
GM16311,0.0
C9,0.0
FYB,0.0
GM2245,0.0
RICTOR,0.041666668
OSMR,0.023125
LIFR,0.0325
EGFLAM,0.0
GDNF,0.0
WDR70,0.059479166
NUP155,0.041666668
2410089E03RIK,0.08052083
NIPBL,0.24843746
GM2310,0.0
SLC1A3,0.044270832
RANBP3L,0.0
NADK2,0.18822916
SKP2,0.016041666
LMBRD2,0.022916667
UGT3A1,0.0
UGT3A2,0.0
CAPSL,0.9123959
IL7R,0.0
SPEF2,0.0
PRLR,0.0
GM21973,0.0
AGXT2,0.0
DNAJC21,0.18572916
BRIX1,0.40447918
RAD1,0.06604167
TTC23L,0.0
RAI14,0.0
4930556M19RIK,0.0
4930556M19RIK_ENSMUSG00000096971,0.04802083
C1QTNF3,0.0
AMACR,0.153125
SLC45A2,0.0
RXFP3,0.0
ADAMTS12,0.0
TARS,0.17333335
NPR3,0.017916666
1700047G03RIK,0.0
SUB1,2.1042707
ZFR,0.17583333
MTMR12,0.11260417
1810049J17RIK,0.0121875
GOLPH3,0.52979165
PDZD2,0.12489583
6030458C11RIK,0.020104166
DROSHA,0.11541667
CDH6,0.0
CDH9,0.0253125
4921515E04RIK,0.0
CDH10,0.0
ACOT10,0.010416667
CDH12,0.0
CDH18,0.0
GM2824,0.0
9230109A22RIK,0.0
BASP1,0.246875
GM5468,0.0
MYO10,0.055625003
FAM134B,0.28937504
ZFP622,0.7711458
MARCH11,0.0
FBXL7,0.0
GM6576,0.0403125
ANK,0.4327083
OTULIN,0.103333324
FAM105A,0.024479166
TRIO,0.035
DNAH5,0.005520833
CTNND2,0.020625
DAP,0.6957291
FAM136B-PS,0.0
ANKRD33B,0.18833333
ROPN1L,0.033333335
MARCH6,0.1709375
CMBL,0.20718749
CCT5,1.669167
FAM173B,0.16458334
TAS2R119,0.0
RP23-401L15.2,0.0
SNHG18,0.1278125
SEMA5A,0.0
SDC2,0.32604167
CPQ,0.5173958
TSPYL5,0.0
MTDH,0.9583335
LAPTM4B,0.33364582
MATN2,0.019375
9430069I07RIK,0.0
RPL30,1.0242708
ERICH5,0.0
HRSP12,0.45468748
POP1,0.0
NIPAL2,0.41302085
KCNS2,0.0
STK3,0.13895833
OSR2,1.256771
VPS13B,0.14072917
COX6C,2.9183333
RGS22,0.005625
FBXO43,0.0
POLR2K,0.0
SPAG1,0.050729167
RNF19A,0.07833333
RPL7A-PS3,0.0
ANKRD46,0.08125
SNX31,0.0
PABPC1,2.2099998
YWHAZ,0.7816667
GM10384,0.0
ZFP706,1.3514584
GM26766,0.0
GM16136,0.8357293
GRHL2,0.24979168
NCALD,0.16739583
GM28221,0.0
4930447A16RIK,0.0
GM15942,0.0
RRM2B,0.15791667
UBR5,0.14677083
ODF1,0.0
GM8705,0.0
KLF10,0.7337499
GM26863,0.0
AZIN1,0.65541667
2310043O21RIK,0.0
ATP6V1C1,0.6386458
GM26704,0.0
BAALC,0.0
FZD6,0.09770834
CTHRC1,0.022395834
SLC25A32,0.0071875
DCAF13,0.355625
RIMS2,0.0
DCSTAMP,0.0
DPYS,0.0
GM16291,0.0
LRP12,0.005520833
9330182O14RIK,0.0
GM16294,0.0
ZFPM2,0.0
OXR1,0.14895833
GM26854,0.0
ABRA,0.0
ANGPT1,0.0
GM17473,0.0
RSPO2,0.0
EIF3E,1.105625
GM10373,0.0
EMC2,0.43291664
TMEM74,0.0
TRHR,0.0
NUDCD1,0.035
ENY2,0.74427086
PKHD1L1,0.0
EBAG9,0.18760417
SYBU,0.12437501
2310069G16RIK,0.0
KCNV1,0.0
1700022A22RIK,0.0
4930548G14RIK,0.0
CSMD3,0.0
TRPS1,0.091874994
EIF3H,2.5752084
UTP23,0.068645835
RAD21,0.28239584
AARD,0.0
SLC30A8,0.0
GM10020,0.0
MED30,0.4271874
EXT1,0.010416667
SAMD12,0.016354168
GM7489,0.0
TNFRSF11B,0.0
COLEC10,0.0
MAL2,0.43635416
NOV,2.0951045
ENPP2,0.0
GM26684,0.0
TAF2,0.061041664
DSCC1,0.0
GM9920,0.024166666
DEPTOR,0.18624999
COL14A1,0.0
1700040F17RIK,0.0
MRPL13,0.38312498
MTBP,0.0
SNTB1,0.046562497
HAS2,0.0
SLC22A22,0.0
ZHX2,0.028541664
GM16006,0.0
9330154K18RIK,0.0
DERL1,0.55322915
TBC1D31,0.0171875
FAM83A,0.0
9130401M01RIK,0.28114584
GM29394,0.0
ZHX1,0.056875
ATAD2,0.0
WDYHV1,0.12208333
FBXO32,0.37458333
KLHL38,0.0
ANXA13,0.0
D15ERTD621E,0.20489584
FER1L6,0.0240625
TMEM65,0.23697919
UBE2D4,0.0
TRMT12,0.151875
RNF139,0.15781252
TATDN1,0.041145835
NDUFB9,2.0122912
MTSS1,0.19302084
SQLE,0.4628125
E430025E21RIK,0.024479166
NSMCE2,0.19302082
TRIB1,0.58562505
4933412E24RIK,0.0
FAM84B,0.17395835
A1BG,0.0
MYC,0.17979164
PVT1,0.0
GSDMC,0.0
GSDMC2,0.0
GSDMC3,0.0
GSDMC4,0.0
FAM49B,0.39322916
ASAP1,0.07979167
ADCY8,0.0
GM21798,0.0
GM21961,0.0
EFR3A,0.2678125
OC90,0.0
HHLA1,0.0
KCNQ3,0.0
GM27153,0.0
GM27242,0.0
LRRC6,0.017395834
TMEM71,0.015208334
PHF20L1,0.246875
TG,0.10125
GM17140,0.0
SLA,0.0
WISP1,0.0
NDRG1,0.15395834
GM17035,0.0
ST3GAL1,0.014583333
1700012I11RIK,0.0
ZFAT,0.0184375
GM20732,0.0
KHDRBS3,0.115208335
FAM135B,0.0
COL22A1,0.0
GM16308,0.0
KCNK9,0.0
TRAPPC9,0.13427083
CHRAC1,0.6179167
AGO2,0.29166666
PTK2,0.0778125
DENND3,0.06052083
SLC45A4,0.11541667
GPR20,0.0
PTP4A3,1.1694793
MROH5,0.0
GM6569,0.0
ADGRB1,0.0146875
MROH4,0.0
ARC,0.55437505
JRK,0.0596875
4933427E11RIK,0.0
PSCA,0.036979165
THEM6,0.2509375
SLURP1,0.06364583
LYPD2,1.7830209
2300005B03RIK,0.0
LYNX1,0.0803125
LY6D,0.020208335
D730001G18RIK,0.0
GM17189,0.0
LY6K,0.044270832
GML,0.0
GML2,0.0
CYP11B1,0.0
CYP11B2,0.0
2010109I03RIK,0.0
LY6E,2.094271
LY6I,0.011041666
LY6A,0.67906255
GM28068,0.0
LY6C1,0.0184375
GM28502,0.0
LY6C2,0.0
LY6G,0.0
BC025446,0.0
LY6F,0.0
GM20654,0.0
LY6H,1.236771
GPIHBP1,0.0
ZFP41,0.0
TOP1MT,0.018645832
GM15945,0.0
RHPN1,0.0
MAFA,0.0
ZC3H3,0.04822917
GSDMD,0.041145835
MROH6,0.0
NAPRT,0.29645833
EEF1D,1.7385412
TIGD5,0.051041666
PYCRL,0.4365625
TSTA3,0.48958328
ZFP623,0.21583335
ZFP707,0.112187505
CCDC166,0.06885417
MAPK15,0.043125
FAM83H,0.1134375
K230010J24RIK,0.009895833
SCRIB,0.094479166
PUF60,0.90791684
NRBP2,0.28843752
BC024139,0.0
PLEC,0.36729166
PARP10,0.022916667
GRINA,0.79625005
SPATC1,0.0
SMPD5,0.0
OPLAH,0.0296875
EXOSC4,0.443125
GPAA1,0.27510417
CYC1,1.3539585
SHARPIN,0.36999997
MAF1,0.8217709
HGH1,0.059895832
TSSK5,0.0
MROH1,0.12416667
BOP1,0.254375
SCX,0.049374998
HSF1,0.07447916
DGAT1,0.13625
SCRT1,0.0
FBXL6,0.17739584
SLC52A2,0.066875
ADCK5,0.18229169
CPSF1,0.11875
SLC39A4,0.18802084
TONSL,1.5775
CYHR1,0.54354167
KIFC2,0.0
FOXH1,0.0
PPP1R16A,0.09385417
GPT,0.19875002
MFSD3,0.0
RECQL4,0.0
LRRC14,0.068749994
LRRC24,0.0765625
ARHGAP39,0.1409375
ZFP251,0.07041667
ZFP7,0.3307292
COMMD5,0.097500004
RPL8,4.5951047
ZFP647,0.0
1110038F14RIK,0.5317708
MB,0.0
APOL6,0.0
RBFOX2,0.36510417
1700109K24RIK,0.0
APOL7A,0.0
APOL9A,0.03322917
APOL7B,0.0
APOL10A,0.0
APOL11A,0.0
APOL7C,0.0
1700025B11RIK,0.0
APOL10B,0.0
APOL11B,0.0
APOL7E,0.0
APOL9B,0.0509375
APOL8,0.028229168
MYH9,0.22437501
TXN2,1.2275002
FOXRED2,0.0
EIF3D,0.4930208
GM17638,0.0
CACNG2,0.0
IFT27,0.37072912
PVALB,0.0
NCF4,0.0
CSF2RB2,0.0
CSF2RB,0.017604167
TEX33,0.0
TST,1.462604
MPST,0.6644792
KCTD17,0.0071875
TMPRSS6,0.0
IL2RB,0.0
C1QTNF6,0.0
SSTR3,0.0
RAC2,0.031041667
CYTH4,0.029583335
ELFN2,0.0
MFNG,0.28562504
CARD10,0.005520833
CDC42EP1,0.019062499
LGALS2,0.0
GM26634,0.0
GGA1,0.36760417
SH3BP1,0.059375
1700027A07RIK,0.0
LGALS1,0.068437494
NOL12,0.25218752
TRIOBP,0.30739585
H1F0,1.3347917
GCAT,0.5186457
ANKRD54,0.28635415
EIF3L,0.97114587
MICALL1,0.109583326
1700088E04RIK,0.27145833
POLR2F,1.8034374
SOX10,0.0
GM10863,0.0
PICK1,0.3045833
SLC16A8,0.0
BAIAP2L2,0.105625
PLA2G6,0.13739583
MAFF,1.9067711
TMEM184B,0.25989583
CSNK1E,0.64479166
GM16059,0.0
KCNJ4,0.0
KDELR3,0.0634375
DDX17,0.3842708
DMC1,0.0
FAM227A,0.022708334
CBY1,0.19416666
TOMM22,1.044896
JOSD1,0.11822917
GM26884,0.0
GTPBP1,0.118958324
SUN2,0.015104167
GM16576,0.0
DNAL4,0.3183333
NPTXR,0.065625004
NPCD,0.0
CBX6,0.49916673
APOBEC3,0.5203125
CBX7,0.23125
PDGFB,0.0
RPL3,0.7107291
SYNGR1,0.17458333
TAB1,0.031458333
MGAT3,0.29593748
MIEF1,0.05364583
ATF4,2.1279168
RPS19BP1,0.8066668
CACNA1I,0.0
ENTHD1,0.0
GRAP2,0.0
FAM83F,0.06968749
TNRC6B,0.3897917
ADSL,0.30510417
SGSM3,0.50083333
SGSM3_ENSMUSG00000103565,0.0
MKL1,0.103020824
MCHR1,0.0
SLC25A17,0.9239585
ST13,0.6915626
XPNPEP3,0.07135417
DNAJB7,0.0
GM17025,0.0
RBX1,1.5482291
GM5218,0.0
EP300,0.15114583
L3MBTL2,0.0296875
CHADL,0.041770834
RANGAP1,0.27520835
ZC3H7B,0.148125
GM17597,0.0
TEF,0.3315625
GM8444,0.078541666
TOB2,0.4404167
PHF5A,0.4517708
ACO2,0.75937504
POLR3H,0.21270834
CSDC2,0.0
PMM1,0.5265624
1700029P11RIK,0.0
XRCC6,0.105312504
DESI1,0.18270834
NHP2L1,0.6316666
4930407I10RIK,0.0
MEI1,0.0
CCDC134,0.0215625
SREBF2,0.52906257
SHISA8,0.022395834
TNFRSF13C,0.0
CENPM,0.0
1500009C09RIK,0.0
SEPT3,0.018958334
WBP2NL,0.0
NAGA,0.2609375
FAM109B,0.0
SMDT1,2.0967705
NDUFA6,2.1151037
CYP2D22,0.0
CYP2D11,0.0
CYP2D10,0.0
CYP2D9,0.0
CYP2D12,0.0
CYP2D34,0.0
CYP2D37-PS,0.0
CYP2D40,0.0
CYP2D26,0.0
TCF20,0.026562499
GM20324,0.0
GM29019,0.0
AW121686,0.0
NFAM1,0.0
SERHL,0.23229165
GM17206,0.0
RRP7A,0.3607292
POLDIP3,0.16479167
CYB5R3,2.285937
A4GALT,0.018229166
ARFGAP3,0.47739577
1700001L05RIK,0.015416667
PACSIN2,0.18760417
TTLL1,0.23500003
BIK,0.86729187
MCAT,0.076458335
TSPO,2.3742707
TTLL12,0.057708334
SCUBE1,0.0
MPPED1,0.0
EFCAB6,0.0
SULT4A1,0.116666675
PNPLA5,0.0
PNPLA3,0.04479167
SAMM50,0.5644792
PARVB,0.0
PARVG,0.0
1810041L15RIK,0.0
LDOC1L,0.028541667
PRR5,0.0
ARHGAP8,0.006458333
PHF21B,0.18395834
GM29666,0.0
NUP50,0.23791666
5031439G07RIK,0.068125
UPK3A,0.0
FAM118A,0.067812495
SMC1B,0.0
RIBC2,0.0
FBLN1,0.0371875
ATXN10,1.0829167
7530416G11RIK,0.0
WNT7B,0.071666665
AU022754,0.013437499
D130051D11RIK,0.0
PPARA,0.023125
CDPF1,0.41760418
PKDREJ,0.0
TTC38,0.07010417
GTSE1,0.0
TRMU,0.22281249
CELSR1,0.1828125
GRAMD4,0.094479166
GM15722,0.0
CERK,0.1884375
GM15569,0.0
TBC1D22A,0.07729167
FAM19A5,0.0
ZDHHC25,0.0
BRD1,0.12312501
ZBED4,0.0
ALG12,0.037916664
CRELD2,0.85625005
PIM3,1.9483331
TTLL8,0.0121875
MLC1,0.02
MOV10L1,0.0
PANX2,0.031770833
TRABD,0.4327083
SELO,0.14760417
TUBGCP6,0.0
HDAC10,0.0871875
MAPK12,0.107604176
MAPK11,0.112291664
PLXNB2,0.28697917
DENND6B,0.06052083
GM26798,0.0
PPP6R2,0.0
SBF1,0.04104167
ADM2,0.0
MIOX,0.0
LMF2,0.075520836
NCAPH2,0.28624997
SCO2,0.21593751
TYMP,0.0
ODF3B,0.021041667
KLHDC7B,0.0
SYCE3,0.0
CPT1B,0.0
CHKB,0.28197917
C730034F03RIK,0.100625
MAPK8IP2,0.10635417
ARSA,0.09135417
C230037L18RIK,0.031979166
SHANK3,0.0
ACR,0.0
RABL2,0.053541664
SYT10,0.0
ALG10B,0.0
CPNE8,0.0759375
KIF21A,0.19
ABCD2,0.0
CN725425,0.0
SLC2A13,0.041666668
4933438A12RIK,0.0
LRRK2,0.0
SMGC,0.0
CNTN1,0.024479166
GM26760,0.018125
PDZRN4,0.0
GXYLT1,0.055104166
YAF2,0.29489583
ZCRB1,1.2736461
PPHLN1,0.06489583
PRICKLE1,0.0
ADAMTS20,0.0
PUS7L,0.022916667
IRAK4,0.018958334
TWF1,0.31739584
TMEM117,0.29156253
NELL2,0.0
DBX2,0.0
A130051J06RIK,0.0
ANO6,0.051458333
GM17546,0.073125
D030018L15RIK,0.0
2610037D02RIK,0.08531251
4833422M21RIK,0.0
ARID2,0.18343748
SCAF11,0.23083334
SLC38A1,0.43583333
SLC38A2,0.69875
GM8888,0.0
SLC38A4,0.0
AMIGO2,0.0
PCED1B,0.039583333
RPAP3,0.018958334
ENDOU,0.0
RAPGEF3,0.018541666
RAPGEF3OS1,0.0
RAPGEF3OS2,0.0
SLC48A1,0.5285416
HDAC7,0.055000003
VDR,0.0675
TMEM106C,0.8545835
COL2A1,0.0
SENP1,0.043229166
PFKM,0.22802085
GM26513,0.0
ASB8,0.09270833
CCDC184,0.031458333
OLFR288,0.0
OLFR287,0.0
H1FNT,0.0
ZFP641,0.0
OLFR285,0.0
OLFR284,0.0
OLFR283,0.0
1700031M16RIK,0.0
OLFR282,0.0
OLFR281,0.0
LALBA,0.0
OLFR279,0.0
KANSL2,0.0
CCNT1,0.2669792
9330020H09RIK,0.0396875
4930415O20RIK,0.020208335
GM29331,0.0
ADCY6,0.03677083
CACNB3,0.20041668
DDX23,0.0
RND1,0.035
CCDC65,0.0109375
FKBP11,0.06489583
ARF3,0.44802082
WNT10B,0.0
WNT1,0.0
DDN,0.0
B130046B21RIK,0.0
PRKAG1,0.47249997
KMT2D,0.0346875
RHEBL1,0.083958335
DHH,0.0
LMBR1L,0.05354167
TUBA1B,1.4496878
TUBA1A,3.3689578
4930578M01RIK,0.020208335
GM8973,0.0
TUBA1C,0.57583326
PRPH,0.0
TROAP,0.0
C1QL4,0.0
DNAJC22,0.026458332
SPATS2,0.067708336
KCNH3,0.20354168
MCRS1,0.18322916
FAM186B,0.0
PRPF40B,0.10614584
FMNL3,0.0
TMBIM6,2.9238546
NCKAP5L,0.017604167
NCKAP5LOS,0.0
BCDIN3D,0.06364583
FAIM2,0.0209375
AQP2,0.0
AQP5,1.9308333
AQP6,0.0
RACGAP1,0.03322917
ASIC1,0.0
GM17349,0.0
SMARCD1,0.071875
GM16537,0.0
GPD1,0.07479166
COX14,1.564271
CERS5,0.5636458
GM17058,0.0
LIMA1,0.73114586
GM17057,0.0
FAM186A,0.0
GM21917,0.0
LARP4,0.12875001
2310068J16RIK,0.022395834
DIP2B,0.10135416
ATF1,0.13145834
TMPRSS12,0.0209375
METTL7A1,1.242396
METTL7A3,0.0
METHIG1,0.0
METTL7A2,0.082812496
HIGD1C,0.0
SLC11A2,0.26489583
GM5475,0.0
5330439K02RIK,0.019895833
LETMD1,0.10854166
CSRNP2,0.042395834
TFCP2,0.0209375
POU6F1,0.055416662
GM20680,0.0
GM27209,0.0
C330013E15RIK,0.027708335
DAZAP2,1.2165626
SMAGP,0.109375
BIN2,0.0
CELA1,0.0
GALNT6,0.034166664
GALNT6OS,0.0
SLC4A8,0.04677083
SCN8A,0.12760417
FIGNL2,0.0
ANKRD33,0.0
ACVRL1,0.0
GM16031,0.0
ACVR1B,0.079166666
A330009N23RIK,0.19020833
GRASP,1.3229169
NR4A1,1.3957291
ATG101,1.2600001
6030408B16RIK,0.05072917
KRT80,0.0
KRT7,4.3269787
KRT83,0.0
1700011A15RIK,0.036770836
KRT81,0.0
KRT86,0.0
5430421N21RIK,0.0
KRT84,0.0
KRT82,0.0
4732456N10RIK,0.0
KRT75,0.055000003
GM5414,0.0
GM5478,0.0
KRT6B,0.0
KRT6A,0.020729167
KRT5,1.0589584
KRT71,0.0
KRT74,0.0
KRT72,0.0
KRT73,0.0
KRT2,0.0
KRT1,0.088125
KRT77,0.022708334
KRT76,0.0
KRT4,0.36468747
KRT79,0.031666666
KRT78,0.0
KRT8,3.9028132
KRT18,4.889167
EIF4B,0.3839583
TNS2,0.23302089
SPRYD3,0.17770833
IGFBP6,0.050729167
SOAT2,0.020208335
CSAD,0.4147917
ZFP740,0.15833333
ITGB7,0.0
RARG,0.2796875
GM9918,0.0
MFSD5,0.052812498
ESPL1,0.0
PFDN5,3.1632297
MYG1,0.5257291
AAAS,0.061041668
SP7,0.0
SP1,0.118750006
AMHR2,0.0
GM26518,0.005625
PRR13,1.7469794
PCBP2,2.4070828
MAP3K12,0.093958326
GM10337,0.0
TARBP2,0.045
NPFF,0.016041666
GM28047,0.0
ATF7,0.15604167
ATP5G2,0.0
CALCOCO1,0.20802082
HOXC13,0.0
HOXC12,0.0
HOTAIR,0.0
HOXC11,0.0
HOXC10,0.0
HOXC5,0.0
HOXC9,0.0
HOXC8,0.0
HOXC6,0.0
HOXC4,0.0
GM28876,0.0
GM10830,0.0
GM28265,0.0
D930007P13RIK,0.0
SMUG1,0.08
CBX5,0.26125
HNRNPA1,0.031770833
NFE2,0.0
COPZ1,1.0091667
GPR84,0.0
ZFP385A,0.0
ITGA5,0.0
GTSF1,0.0
BC048502,0.0
NCKAP1L,0.0
PDE1B,0.0
PPP1R1A,0.018333333
GLYCAM1,0.0
MUCL2,0.0
OLFR161,0.0
MEFV,0.0
ZFP263,0.14364584
OLFR15,0.0
ZFP174,0.0
ZFP597,0.095
GM26675,0.0
NAA60,0.16239582
GM20695,0.0
1700037C18RIK,0.115312494
CLUAP1,0.24885418
GM15537,0.020104166
NLRC3,0.020416668
SLX4,0.0
GM15879,0.0
DNASE1,0.0
TRAP1,0.2290625
CREBBP,0.07802083
ADCY9,0.054270834
SRL,0.0
TFAP4,0.099895835
GLIS2,0.036979165
PAM16,0.1640625
CORO7,0.09125
VASN,0.076770835
DNAJA3,0.14718749
NMRAL1,0.114583336
HMOX2,0.82677096
GM15859,0.0
CDIP1,0.090937495
4930562C15RIK,0.0
UBALD1,0.6355209
MGRN1,0.20229167
GM16861,0.038541667
NUDT16L1,0.42270827
ANKS3,0.14218749
4930451G09RIK,0.024583332
SEPT12,0.0
SMIM22,1.0039583
GM42477,0.020416668
ROGDI,0.48697922
GLYR1,0.35375
UBN1,0.3983333
PPL,0.19187503
SEC14L5,0.0
NAGPA,0.055000003
AU021092,0.18770833
ALG1,0.3003125
EEF2KMT,0.4415624
RBFOX1,0.019895833
TMEM114,0.0
METTL22,0.1134375
ABAT,0.07385417
TMEM186,0.0
PMM2,0.24020833
CARHSP1,0.70656246
GM43786,0.0
USP7,0.12989584
1810013L24RIK,0.21093751
GRIN2A,0.0
RPL39L,0.0
ATF7IP2,0.0
EMP2,0.6110417
TEKT5,0.5116666
NUBP1,0.3672917
TVP23A,0.0
CIITA,0.0
DEXI,0.8040626
CLEC16A,0.020729167
GM15558,0.0
SOCS1,0.0
TNP2,0.0
PRM3,0.0
PRM2,0.0
PRM1,0.0
GM11172,0.0
GM26822,0.0
RMI2,0.009895833
GM21859,0.0
LITAF,1.1826043
GM4262,0.0
SNN,0.0146875
TXNDC11,0.47572914
ZC3H7A,0.24656253
4930509G22RIK,0.0178125
RSL1D1,0.65781254
2610020C07RIK,0.0
GSPT1,0.3027083
TNFRSF17,0.0
SNX29,0.018541666
GM4279,0.0
CPPED1,0.11000001
GM9961,0.0
SHISA9,0.0
1700003L19RIK,0.0
ERCC4,0.019583333
MKL2,0.084375
GM15738,0.0
