Feature Name,1,2,3,4,5
GO REGULATION OF CLATHRIN DEPENDENT ENDOCYTOSIS,0,0,0,0,0
GO REGULATION OF COAGULATION,1,0,0,0,0
GO REGULATION OF COLLAGEN METABOLIC PROCESS,1,0,0,0,0
GO REGULATION OF COLLATERAL SPROUTING,0,0,0,0,0
GO REGULATION OF CYCLASE ACTIVITY,0,0,1,0,0
GO REGULATION OF CYCLIN DEPENDENT PROTEIN KINASE ACTIVITY,0,0,0,0,0
GO REGULATION OF CYSTEINE TYPE ENDOPEPTIDASE ACTIVITY,0,0,0,0,0
GO REGULATION OF CYSTEINE TYPE ENDOPEPTIDASE ACTIVITY INVOLVED IN APOPTOTIC SIGNALING PATHWAY,0,0,0,0,0
GO REGULATION OF CYTOKINE PRODUCTION INVOLVED IN IMMUNE RESPONSE,1,0,0,0,0
GO REGULATION OF CYTOKINESIS,0,0,0,0,0
GO REGULATION OF CYTOPLASMIC TRANSLATION,0,0,1,0,0
GO REGULATION OF CYTOPLASMIC TRANSPORT,0,0,0,0,0
GO REGULATION OF CYTOSKELETON ORGANIZATION,0,0,0,0,0
GO REGULATION OF CYTOSOLIC CALCIUM ION CONCENTRATION,0,0,0,1,0
GO REGULATION OF DEACETYLASE ACTIVITY,0,0,0,0,0
GO REGULATION OF DEFENSE RESPONSE,1,0,0,0,0
GO REGULATION OF DEFENSE RESPONSE TO BACTERIUM,0,0,0,0,0
GO REGULATION OF DEFENSE RESPONSE TO VIRUS,1,0,0,0,0
GO REGULATION OF DEFENSE RESPONSE TO VIRUS BY HOST,1,0,0,1,0
GO REGULATION OF DEFENSE RESPONSE TO VIRUS BY VIRUS,0,0,0,0,0
GO REGULATION OF DELAYED RECTIFIER POTASSIUM CHANNEL ACTIVITY,0,0,0,0,0
GO REGULATION OF DENDRITE DEVELOPMENT,0,0,0,0,0
GO REGULATION OF DENDRITE EXTENSION,0,0,0,1,0
GO REGULATION OF DENDRITE MORPHOGENESIS,0,0,0,0,0
GO REGULATION OF DENDRITIC CELL DIFFERENTIATION,0,0,0,1,0
GO REGULATION OF DENDRITIC SPINE DEVELOPMENT,0,0,0,0,0
GO REGULATION OF DENDRITIC SPINE MORPHOGENESIS,0,0,0,0,0
GO REGULATION OF DEPHOSPHORYLATION,0,0,0,0,0
GO REGULATION OF DEVELOPMENT HETEROCHRONIC,0,0,0,1,0
GO REGULATION OF DEVELOPMENTAL GROWTH,0,0,0,0,0
GO REGULATION OF DEVELOPMENTAL PIGMENTATION,0,0,0,0,0
GO REGULATION OF DIGESTIVE SYSTEM PROCESS,0,1,1,0,0
GO REGULATION OF DNA BINDING,0,0,0,0,0
GO REGULATION OF DNA BINDING TRANSCRIPTION FACTOR ACTIVITY,0,0,0,0,0
GO REGULATION OF DNA BIOSYNTHETIC PROCESS,0,0,0,0,0
GO REGULATION OF DNA CATABOLIC PROCESS,1,0,0,0,0
GO REGULATION OF DNA DAMAGE CHECKPOINT,0,0,0,0,0
GO REGULATION OF DNA DAMAGE RESPONSE SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR,1,0,0,0,0
GO REGULATION OF DNA DEPENDENT DNA REPLICATION,0,0,0,0,0
GO REGULATION OF DNA METABOLIC PROCESS,0,0,0,0,0
GO REGULATION OF DNA METHYLATION,0,1,0,0,0
GO REGULATION OF DNA METHYLATION DEPENDENT HETEROCHROMATIN ASSEMBLY,0,1,0,0,0
GO REGULATION OF DNA RECOMBINATION,1,0,0,0,0
GO REGULATION OF DNA REPAIR,0,0,0,0,0
GO REGULATION OF DNA REPLICATION,0,0,0,0,0
GO REGULATION OF DNA TEMPLATED TRANSCRIPTION ELONGATION,0,0,1,0,0
GO REGULATION OF DNA TEMPLATED TRANSCRIPTION IN RESPONSE TO STRESS,1,0,0,0,0
GO REGULATION OF DNA TEMPLATED TRANSCRIPTION INITIATION,0,0,0,0,0
GO REGULATION OF DOPAMINE RECEPTOR SIGNALING PATHWAY,0,0,0,0,0
GO REGULATION OF DOPAMINE SECRETION,0,0,0,0,0
GO REGULATION OF DOPAMINERGIC NEURON DIFFERENTIATION,0,0,0,0,0
GO REGULATION OF DOUBLE STRAND BREAK REPAIR,0,0,0,0,0
GO REGULATION OF DOUBLE STRAND BREAK REPAIR VIA HOMOLOGOUS RECOMBINATION,0,0,0,0,1
GO REGULATION OF DOUBLE STRAND BREAK REPAIR VIA NONHOMOLOGOUS END JOINING,0,0,0,0,1
GO REGULATION OF EARLY ENDOSOME TO LATE ENDOSOME TRANSPORT,1,0,0,0,0
GO REGULATION OF EMBRYONIC DEVELOPMENT,0,0,0,0,0
GO REGULATION OF ENDOCRINE PROCESS,0,0,0,0,0
GO REGULATION OF ENDOCYTIC RECYCLING,0,0,0,0,0
GO REGULATION OF ENDOCYTOSIS,1,0,0,0,0
GO REGULATION OF ENDOPLASMIC RETICULUM STRESS INDUCED INTRINSIC APOPTOTIC SIGNALING PATHWAY,0,0,0,0,0
GO REGULATION OF ENDOPLASMIC RETICULUM UNFOLDED PROTEIN RESPONSE,0,0,0,0,0
GO REGULATION OF ENDOTHELIAL CELL CHEMOTAXIS,1,0,0,0,0
GO REGULATION OF ENDOTHELIAL CELL DEVELOPMENT,1,0,0,0,0
GO REGULATION OF ENDOTHELIAL CELL DIFFERENTIATION,0,0,0,1,0
GO REGULATION OF ENDOTHELIAL CELL MIGRATION,0,0,0,0,0
GO REGULATION OF EPIDERMAL CELL DIFFERENTIATION,0,0,0,1,0
GO REGULATION OF EPIDERMAL GROWTH FACTOR ACTIVATED RECEPTOR ACTIVITY,1,0,0,0,0
GO REGULATION OF EPIDERMIS DEVELOPMENT,0,0,0,0,0
GO REGULATION OF EPITHELIAL CELL APOPTOTIC PROCESS,1,0,0,0,0
GO REGULATION OF EPITHELIAL CELL DIFFERENTIATION,0,0,0,0,0
GO REGULATION OF EPITHELIAL CELL DIFFERENTIATION INVOLVED IN KIDNEY DEVELOPMENT,1,0,0,0,0
GO REGULATION OF EPITHELIAL CELL MIGRATION,1,0,0,0,0
GO REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION,0,0,0,0,0
GO REGULATION OF EPITHELIAL TUBE FORMATION,0,0,0,0,0
GO REGULATION OF ER TO GOLGI VESICLE MEDIATED TRANSPORT,0,0,0,0,0
GO REGULATION OF ERAD PATHWAY,1,0,0,0,0
GO REGULATION OF ERBB SIGNALING PATHWAY,1,0,0,0,0
GO REGULATION OF ERYTHROCYTE DIFFERENTIATION,0,0,0,0,0
GO REGULATION OF ESTABLISHMENT OF PROTEIN LOCALIZATION TO CHROMOSOME,0,0,1,0,0
GO REGULATION OF ESTABLISHMENT OF PROTEIN LOCALIZATION TO MITOCHONDRION,0,0,0,0,0
GO REGULATION OF ESTABLISHMENT OR MAINTENANCE OF CELL POLARITY,0,0,0,1,0
GO REGULATION OF EXCITATORY SYNAPSE ASSEMBLY,0,0,0,0,0
GO REGULATION OF EXCRETION,0,0,0,0,0
GO REGULATION OF EXECUTION PHASE OF APOPTOSIS,1,0,0,0,0
GO REGULATION OF EXIT FROM MITOSIS,0,0,0,0,0
GO REGULATION OF EXOCYTOSIS,0,0,0,1,0
GO REGULATION OF EXOSOMAL SECRETION,0,0,0,0,0
GO REGULATION OF EXTENT OF CELL GROWTH,0,0,0,0,0
GO REGULATION OF EXTRACELLULAR MATRIX ASSEMBLY,1,0,0,0,0
GO REGULATION OF EXTRACELLULAR MATRIX DISASSEMBLY,1,0,0,0,0
GO REGULATION OF EXTRACELLULAR MATRIX ORGANIZATION,1,0,0,0,0
GO REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY,1,0,0,0,0
GO REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY IN ABSENCE OF LIGAND,0,0,0,0,0
GO REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY VIA DEATH DOMAIN RECEPTORS,1,0,0,0,0
GO REGULATION OF FAT CELL DIFFERENTIATION,0,0,0,1,0
GO REGULATION OF FATTY ACID BETA OXIDATION,0,0,0,0,0
GO REGULATION OF FATTY ACID BIOSYNTHETIC PROCESS,0,1,0,1,0
GO REGULATION OF FATTY ACID METABOLIC PROCESS,0,0,0,0,0
GO REGULATION OF FATTY ACID OXIDATION,0,0,0,0,0
GO REGULATION OF FATTY ACID TRANSPORT,0,0,0,1,0
GO REGULATION OF FC RECEPTOR MEDIATED STIMULATORY SIGNALING PATHWAY,0,0,0,0,0
GO REGULATION OF FEEDING BEHAVIOR,0,0,0,0,0
GO REGULATION OF FEMALE GONAD DEVELOPMENT,0,0,0,0,0
GO REGULATION OF FERTILIZATION,0,0,0,1,0
GO REGULATION OF FIBRINOLYSIS,1,0,0,0,0
GO REGULATION OF FIBROBLAST GROWTH FACTOR RECEPTOR SIGNALING PATHWAY,0,0,0,0,0
GO REGULATION OF FIBROBLAST MIGRATION,1,0,0,0,0
GO REGULATION OF FILOPODIUM ASSEMBLY,0,0,0,0,0
GO REGULATION OF FLAGELLATED SPERM MOTILITY,0,0,0,0,0
GO REGULATION OF G PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY,0,0,0,0,0
GO REGULATION OF GAMMA DELTA T CELL ACTIVATION,0,0,0,0,0
GO REGULATION OF GASTRIC ACID SECRETION,0,1,0,1,0
GO REGULATION OF GASTRULATION,1,0,0,0,0
GO REGULATION OF GENE EXPRESSION BY GENETIC IMPRINTING,0,0,0,0,1
GO REGULATION OF GENE EXPRESSION EPIGENETIC,0,1,0,0,0
GO REGULATION OF GENE SILENCING,1,0,0,0,0
GO REGULATION OF GENERATION OF PRECURSOR METABOLITES AND ENERGY,0,0,0,0,0
GO REGULATION OF GLIAL CELL APOPTOTIC PROCESS,0,0,0,0,0
GO REGULATION OF GLIAL CELL DIFFERENTIATION,0,0,0,1,0
GO REGULATION OF GLIAL CELL MIGRATION,0,0,0,0,0
GO REGULATION OF GLIAL CELL PROLIFERATION,0,0,0,0,0
GO REGULATION OF GLIOGENESIS,0,0,0,1,0
GO REGULATION OF GLOMERULAR FILTRATION,1,0,0,0,0
GO REGULATION OF GLOMERULUS DEVELOPMENT,1,0,0,0,0
GO REGULATION OF GLUCAN BIOSYNTHETIC PROCESS,0,0,0,1,0
GO REGULATION OF GLUCOCORTICOID METABOLIC PROCESS,0,1,0,0,0
GO REGULATION OF GLUCONEOGENESIS,0,0,0,1,0
GO REGULATION OF GLUCOSE IMPORT,0,0,0,0,0
GO REGULATION OF GLUCOSE METABOLIC PROCESS,0,0,0,1,0
GO REGULATION OF GLUCOSE TRANSMEMBRANE TRANSPORT,0,0,0,0,0
GO REGULATION OF GLUTAMATE RECEPTOR SIGNALING PATHWAY,0,0,0,0,0
GO REGULATION OF GLUTAMATE SECRETION,0,0,0,0,0
GO REGULATION OF GLYCOGEN METABOLIC PROCESS,0,0,0,1,0
GO REGULATION OF GLYCOPROTEIN METABOLIC PROCESS,1,0,0,0,0
GO REGULATION OF GOLGI ORGANIZATION,0,0,0,0,0
GO REGULATION OF GONAD DEVELOPMENT,0,0,0,0,0
GO REGULATION OF GRANULOCYTE CHEMOTAXIS,0,0,0,1,0
GO REGULATION OF GRANULOCYTE DIFFERENTIATION,0,1,0,0,0
GO REGULATION OF GROWTH,0,0,0,0,0
GO REGULATION OF GROWTH HORMONE SECRETION,0,0,0,0,0
GO REGULATION OF GTP BINDING,0,0,0,0,0
GO REGULATION OF GTPASE ACTIVITY,0,0,0,0,0
GO REGULATION OF GUANYLATE CYCLASE ACTIVITY,0,0,1,0,0
GO REGULATION OF HAIR CYCLE,0,0,0,0,0
GO REGULATION OF HAIR FOLLICLE DEVELOPMENT,0,0,0,0,0
GO REGULATION OF HEART GROWTH,0,0,0,0,0
GO REGULATION OF HEART MORPHOGENESIS,0,0,0,0,0
GO REGULATION OF HEART RATE,0,0,0,0,0
GO REGULATION OF HEART RATE BY CARDIAC CONDUCTION,0,0,0,0,0
GO REGULATION OF HEAT GENERATION,0,0,0,0,0
GO REGULATION OF HELICASE ACTIVITY,0,0,0,0,0
GO REGULATION OF HEMATOPOIETIC PROGENITOR CELL DIFFERENTIATION,1,1,0,0,0
GO REGULATION OF HEMATOPOIETIC STEM CELL DIFFERENTIATION,1,1,0,0,0
GO REGULATION OF HEMOPOIESIS,0,0,0,0,0
GO REGULATION OF HEPATOCYTE PROLIFERATION,0,0,0,1,0
GO REGULATION OF HETEROTYPIC CELL CELL ADHESION,0,0,0,0,0
GO REGULATION OF HIGH VOLTAGE GATED CALCIUM CHANNEL ACTIVITY,0,0,0,0,0
GO REGULATION OF HIPPO SIGNALING,0,0,0,0,0
GO REGULATION OF HISTONE DEACETYLATION,0,0,0,0,0
GO REGULATION OF HISTONE H3 K4 METHYLATION,0,0,0,0,1
GO REGULATION OF HISTONE H3 K9 ACETYLATION,0,0,0,0,1
GO REGULATION OF HISTONE H3 K9 METHYLATION,0,0,0,0,0
GO REGULATION OF HISTONE H3 K9 TRIMETHYLATION,0,0,0,0,0
GO REGULATION OF HISTONE H4 ACETYLATION,0,0,0,0,0
GO REGULATION OF HISTONE METHYLATION,0,0,0,0,0
GO REGULATION OF HISTONE MODIFICATION,0,0,0,0,0
GO REGULATION OF HISTONE PHOSPHORYLATION,1,0,0,0,0
GO REGULATION OF HISTONE UBIQUITINATION,0,1,0,0,0
GO REGULATION OF HOMOTYPIC CELL CELL ADHESION,0,0,0,1,0
GO REGULATION OF HORMONE BIOSYNTHETIC PROCESS,1,0,0,0,0
GO REGULATION OF HORMONE LEVELS,0,0,0,1,0
GO REGULATION OF HORMONE METABOLIC PROCESS,1,1,0,0,0
GO REGULATION OF HORMONE SECRETION,0,0,0,1,0
GO REGULATION OF HUMORAL IMMUNE RESPONSE,1,0,0,0,0
GO REGULATION OF HYDROGEN PEROXIDE METABOLIC PROCESS,0,0,0,0,0
GO REGULATION OF HYDROLASE ACTIVITY,0,0,0,0,0
GO REGULATION OF ICOSANOID SECRETION,0,0,0,1,0
GO REGULATION OF IMMUNE EFFECTOR PROCESS,1,0,0,0,0
GO REGULATION OF IMMUNE RESPONSE,1,0,0,0,0
GO REGULATION OF IMMUNE SYSTEM PROCESS,1,0,0,0,0
GO REGULATION OF IMMUNOGLOBULIN PRODUCTION,1,0,0,0,0
GO REGULATION OF INCLUSION BODY ASSEMBLY,0,0,0,0,0
GO REGULATION OF INFLAMMATORY RESPONSE,1,0,0,0,0
GO REGULATION OF INFLAMMATORY RESPONSE TO ANTIGENIC STIMULUS,1,0,0,0,0
GO REGULATION OF INNATE IMMUNE RESPONSE,1,0,0,0,0
GO REGULATION OF INOSITOL PHOSPHATE BIOSYNTHETIC PROCESS,0,0,0,0,0
GO REGULATION OF INSULIN LIKE GROWTH FACTOR RECEPTOR SIGNALING PATHWAY,0,0,0,0,0
GO REGULATION OF INSULIN SECRETION,0,0,0,1,0
GO REGULATION OF INTEGRIN ACTIVATION,0,0,0,0,0
GO REGULATION OF INTEGRIN MEDIATED SIGNALING PATHWAY,1,0,0,0,0
GO REGULATION OF INTRACELLULAR ESTROGEN RECEPTOR SIGNALING PATHWAY,0,0,0,0,0
GO REGULATION OF INTRACELLULAR PROTEIN TRANSPORT,0,0,0,0,0
GO REGULATION OF INTRACELLULAR SIGNAL TRANSDUCTION,0,0,0,0,0
GO REGULATION OF INTRACELLULAR STEROID HORMONE RECEPTOR SIGNALING PATHWAY,0,0,0,0,0
GO REGULATION OF INTRACELLULAR TRANSPORT,0,0,0,0,0
GO REGULATION OF INTRINSIC APOPTOTIC SIGNALING PATHWAY,0,0,0,1,0
GO REGULATION OF INTRINSIC APOPTOTIC SIGNALING PATHWAY BY P53 CLASS MEDIATOR,0,1,0,0,0
GO REGULATION OF INTRINSIC APOPTOTIC SIGNALING PATHWAY IN RESPONSE TO DNA DAMAGE,0,0,0,0,0
GO REGULATION OF INTRINSIC APOPTOTIC SIGNALING PATHWAY IN RESPONSE TO DNA DAMAGE BY P53 CLASS MEDIATOR,0,1,0,0,0
GO REGULATION OF ION TRANSMEMBRANE TRANSPORT,0,0,0,0,0
GO REGULATION OF ION TRANSPORT,0,0,0,1,0
GO REGULATION OF IRE1 MEDIATED UNFOLDED PROTEIN RESPONSE,0,0,0,0,0
GO REGULATION OF ISOTYPE SWITCHING,1,0,0,0,0
GO REGULATION OF JUN KINASE ACTIVITY,0,0,0,0,0
GO REGULATION OF KERATINOCYTE DIFFERENTIATION,0,0,0,0,0
GO REGULATION OF KERATINOCYTE MIGRATION,0,0,0,0,0
GO REGULATION OF KERATINOCYTE PROLIFERATION,0,0,0,0,0
GO REGULATION OF KETONE BIOSYNTHETIC PROCESS,1,0,0,0,0
GO REGULATION OF KIDNEY DEVELOPMENT,0,0,0,0,0
GO REGULATION OF KILLING OF CELLS OF OTHER ORGANISM,0,0,0,0,0
GO REGULATION OF LAMELLIPODIUM ASSEMBLY,0,0,0,0,0
GO REGULATION OF LAMELLIPODIUM MORPHOGENESIS,0,1,0,0,0
GO REGULATION OF LAMELLIPODIUM ORGANIZATION,0,1,0,0,0
GO REGULATION OF LEUKOCYTE ADHESION TO VASCULAR ENDOTHELIAL CELL,0,1,0,0,0
GO REGULATION OF LEUKOCYTE APOPTOTIC PROCESS,1,1,0,0,0
GO REGULATION OF LEUKOCYTE CHEMOTAXIS,0,0,0,0,0
GO REGULATION OF LEUKOCYTE DEGRANULATION,1,0,0,1,0
GO REGULATION OF LEUKOCYTE DIFFERENTIATION,0,0,0,0,0
GO REGULATION OF LEUKOCYTE MEDIATED CYTOTOXICITY,1,0,0,0,0
GO REGULATION OF LEUKOCYTE MEDIATED IMMUNITY,1,0,0,0,0
GO REGULATION OF LEUKOCYTE MIGRATION,1,0,0,0,0
GO REGULATION OF LEUKOCYTE PROLIFERATION,0,0,0,0,0
GO REGULATION OF LIGASE ACTIVITY,0,0,0,0,0
GO REGULATION OF LIPASE ACTIVITY,1,0,0,0,0
GO REGULATION OF LIPID BIOSYNTHETIC PROCESS,0,0,0,1,0
GO REGULATION OF LIPID CATABOLIC PROCESS,0,0,0,0,0
GO REGULATION OF LIPID KINASE ACTIVITY,0,1,0,0,0
GO REGULATION OF LIPID LOCALIZATION,1,0,0,0,0
GO REGULATION OF LIPID METABOLIC PROCESS,0,0,0,1,0
GO REGULATION OF LIPID STORAGE,1,0,0,0,0
GO REGULATION OF LIPID TRANSPORT,0,0,0,0,0
GO REGULATION OF LIPOPOLYSACCHARIDE MEDIATED SIGNALING PATHWAY,1,0,0,0,0
GO REGULATION OF LIPOPROTEIN LIPASE ACTIVITY,0,0,0,0,0
GO REGULATION OF LIPOPROTEIN METABOLIC PROCESS,0,0,0,1,0
GO REGULATION OF LIPOPROTEIN PARTICLE CLEARANCE,0,0,0,0,0
GO REGULATION OF LONG TERM NEURONAL SYNAPTIC PLASTICITY,0,0,1,0,0
GO REGULATION OF LONG TERM SYNAPTIC DEPRESSION,0,0,0,0,1
GO REGULATION OF LONG TERM SYNAPTIC POTENTIATION,0,0,0,0,0
GO REGULATION OF LOW DENSITY LIPOPROTEIN PARTICLE CLEARANCE,0,0,0,0,0
GO REGULATION OF LYASE ACTIVITY,0,0,1,0,0
GO REGULATION OF LYMPHOCYTE ACTIVATION,1,0,0,0,0
GO REGULATION OF LYMPHOCYTE APOPTOTIC PROCESS,0,1,0,0,0
GO REGULATION OF LYMPHOCYTE CHEMOTAXIS,1,0,0,0,0
GO REGULATION OF LYMPHOCYTE DIFFERENTIATION,0,0,0,0,0
GO REGULATION OF LYMPHOCYTE MEDIATED IMMUNITY,1,0,0,0,0
GO REGULATION OF LYMPHOCYTE MIGRATION,1,0,0,0,0
GO REGULATION OF LYSOSOMAL LUMEN PH,1,0,0,0,0
GO REGULATION OF MACROAUTOPHAGY,0,0,0,0,0
GO REGULATION OF MACROPHAGE ACTIVATION,1,0,0,0,0
GO REGULATION OF MACROPHAGE CHEMOTAXIS,0,0,0,0,0
GO REGULATION OF MACROPHAGE DERIVED FOAM CELL DIFFERENTIATION,0,0,0,1,0
GO REGULATION OF MACROPHAGE DIFFERENTIATION,1,0,0,0,0
GO REGULATION OF MACROPHAGE MIGRATION,1,0,0,0,0
GO REGULATION OF MAMMARY GLAND EPITHELIAL CELL PROLIFERATION,0,0,0,0,0
GO REGULATION OF MAP KINASE ACTIVITY,0,0,0,1,0
GO REGULATION OF MAPK CASCADE,0,0,0,0,0
GO REGULATION OF MAST CELL ACTIVATION,0,0,0,0,0
GO REGULATION OF MAST CELL ACTIVATION INVOLVED IN IMMUNE RESPONSE,0,0,0,1,0
GO REGULATION OF MEGAKARYOCYTE DIFFERENTIATION,0,1,0,0,0
GO REGULATION OF MEIOTIC CELL CYCLE,0,0,0,0,0
GO REGULATION OF MEIOTIC NUCLEAR DIVISION,0,0,0,0,0
GO REGULATION OF MEMBRANE DEPOLARIZATION,0,0,0,0,0
GO REGULATION OF MEMBRANE INVAGINATION,1,0,0,0,0
GO REGULATION OF MEMBRANE LIPID DISTRIBUTION,0,0,0,1,0
GO REGULATION OF MEMBRANE PERMEABILITY,0,0,0,0,0
GO REGULATION OF MEMBRANE POTENTIAL,0,0,0,0,0
GO REGULATION OF MEMBRANE PROTEIN ECTODOMAIN PROTEOLYSIS,1,0,0,0,0
GO REGULATION OF MEMBRANE REPOLARIZATION,0,0,0,0,0
GO REGULATION OF MESENCHYMAL CELL PROLIFERATION,0,0,0,0,0
GO REGULATION OF MESODERM DEVELOPMENT,0,0,0,0,0
GO REGULATION OF MESONEPHROS DEVELOPMENT,0,0,0,0,0
GO REGULATION OF METAL ION TRANSPORT,0,0,0,0,0
GO REGULATION OF METALLOPEPTIDASE ACTIVITY,0,0,0,1,0
GO REGULATION OF METANEPHROS DEVELOPMENT,1,0,0,0,0
GO REGULATION OF MICROGLIAL CELL ACTIVATION,1,0,0,0,0
GO REGULATION OF MICROTUBULE BASED MOVEMENT,0,0,0,0,0
GO REGULATION OF MICROTUBULE BASED PROCESS,0,0,0,0,0
GO REGULATION OF MICROTUBULE BINDING,0,0,0,0,0
GO REGULATION OF MICROTUBULE CYTOSKELETON ORGANIZATION,0,0,0,0,0
GO REGULATION OF MICROTUBULE DEPOLYMERIZATION,0,0,0,0,0
GO REGULATION OF MICROTUBULE POLYMERIZATION,0,0,0,0,0
GO REGULATION OF MICROTUBULE POLYMERIZATION OR DEPOLYMERIZATION,0,0,0,0,0
GO REGULATION OF MICROVILLUS ORGANIZATION,0,1,0,0,0
GO REGULATION OF MIRNA METABOLIC PROCESS,0,0,0,0,0
GO REGULATION OF MITOCHONDRIAL FISSION,0,0,0,0,0
GO REGULATION OF MITOCHONDRIAL FUSION,0,0,0,0,0
GO REGULATION OF MITOCHONDRIAL GENE EXPRESSION,0,1,0,0,0
GO REGULATION OF MITOCHONDRIAL MEMBRANE PERMEABILITY INVOLVED IN APOPTOTIC PROCESS,0,0,0,0,0
GO REGULATION OF MITOCHONDRIAL MEMBRANE POTENTIAL,0,0,0,0,0
GO REGULATION OF MITOCHONDRIAL OUTER MEMBRANE PERMEABILIZATION INVOLVED IN APOPTOTIC SIGNALING PATHWAY,0,0,0,0,0
GO REGULATION OF MITOCHONDRION ORGANIZATION,0,0,0,0,0
GO REGULATION OF MITOPHAGY,0,0,0,0,0
GO REGULATION OF MITOTIC CELL CYCLE,0,0,0,0,0
GO REGULATION OF MITOTIC SPINDLE ASSEMBLY,0,0,0,0,0
GO REGULATION OF MODIFICATION OF SYNAPTIC STRUCTURE,0,0,1,0,0
GO REGULATION OF MONOCYTE CHEMOTAXIS,0,0,0,0,0
GO REGULATION OF MONOCYTE DIFFERENTIATION,0,0,0,0,0
GO REGULATION OF MONONUCLEAR CELL MIGRATION,0,1,0,0,0
GO REGULATION OF MONOOXYGENASE ACTIVITY,1,0,0,0,0
GO REGULATION OF MORPHOGENESIS OF A BRANCHING STRUCTURE,0,0,0,0,0
GO REGULATION OF MORPHOGENESIS OF AN EPITHELIUM,0,0,0,0,0
GO REGULATION OF MRNA 3 END PROCESSING,1,0,0,0,0
GO REGULATION OF MRNA BINDING,1,0,0,0,0
GO REGULATION OF MRNA CATABOLIC PROCESS,1,1,0,0,0
GO REGULATION OF MRNA METABOLIC PROCESS,0,1,0,0,0
GO REGULATION OF MRNA POLYADENYLATION,0,0,1,0,0
GO REGULATION OF MRNA PROCESSING,0,0,1,0,0
GO REGULATION OF MRNA SPLICING VIA SPLICEOSOME,0,0,0,0,0
GO REGULATION OF MULTI ORGANISM PROCESS,1,0,0,0,0
GO REGULATION OF MULTICELLULAR ORGANISM GROWTH,0,0,0,0,0
GO REGULATION OF MUSCLE ADAPTATION,0,0,0,0,0
GO REGULATION OF MUSCLE CELL DIFFERENTIATION,0,0,0,0,0
GO REGULATION OF MUSCLE CONTRACTION,0,0,0,0,0
GO REGULATION OF MUSCLE HYPERTROPHY,0,0,0,0,0
GO REGULATION OF MUSCLE ORGAN DEVELOPMENT,0,0,0,0,0
GO REGULATION OF MUSCLE SYSTEM PROCESS,0,0,0,0,0
GO REGULATION OF MYELINATION,0,0,0,0,0
GO REGULATION OF MYELOID CELL DIFFERENTIATION,0,0,0,0,0
GO REGULATION OF MYELOID LEUKOCYTE DIFFERENTIATION,1,0,0,0,0
GO REGULATION OF MYELOID LEUKOCYTE MEDIATED IMMUNITY,1,0,0,0,0
GO REGULATION OF MYOBLAST DIFFERENTIATION,0,0,0,0,0
GO REGULATION OF MYOBLAST FUSION,1,0,0,0,0
GO REGULATION OF MYOTUBE DIFFERENTIATION,1,0,0,0,0
GO REGULATION OF NATURAL KILLER CELL ACTIVATION,1,0,0,0,0
GO REGULATION OF NATURAL KILLER CELL DIFFERENTIATION,0,0,0,0,0
GO REGULATION OF NATURAL KILLER CELL MEDIATED IMMUNITY,1,0,0,0,0
GO REGULATION OF NECROTIC CELL DEATH,1,1,0,0,0
GO REGULATION OF NERVOUS SYSTEM DEVELOPMENT,0,0,0,0,0
GO REGULATION OF NERVOUS SYSTEM PROCESS,0,0,0,0,0
GO REGULATION OF NEURAL PRECURSOR CELL PROLIFERATION,0,0,0,0,0
GO REGULATION OF NEUROBLAST PROLIFERATION,0,0,0,0,0
GO REGULATION OF NEUROINFLAMMATORY RESPONSE,1,0,0,0,0
GO REGULATION OF NEUROMUSCULAR JUNCTION DEVELOPMENT,0,0,0,0,0
GO REGULATION OF NEURON DIFFERENTIATION,0,0,0,0,0
GO REGULATION OF NEURON MATURATION,0,0,0,1,0
GO REGULATION OF NEURON MIGRATION,0,0,0,0,0
GO REGULATION OF NEURON PROJECTION ARBORIZATION,0,0,0,0,0
GO REGULATION OF NEURON PROJECTION DEVELOPMENT,0,0,0,0,0
GO REGULATION OF NEURON PROJECTION REGENERATION,0,0,0,0,0
GO REGULATION OF NEURONAL SYNAPTIC PLASTICITY,0,0,0,0,0
GO REGULATION OF NEUROTRANSMITTER LEVELS,0,0,0,0,0
GO REGULATION OF NEUROTRANSMITTER RECEPTOR ACTIVITY,0,0,0,0,0
GO REGULATION OF NEUROTRANSMITTER TRANSPORT,0,0,0,0,0
GO REGULATION OF NEUROTRANSMITTER UPTAKE,0,0,0,0,0
GO REGULATION OF NEUROTROPHIN TRK RECEPTOR SIGNALING PATHWAY,0,0,0,0,0
GO REGULATION OF NEUTROPHIL CHEMOTAXIS,0,0,0,1,0
GO REGULATION OF NEUTROPHIL MIGRATION,0,0,0,1,0
GO REGULATION OF NIK NF KAPPAB SIGNALING,1,0,0,0,0
GO REGULATION OF NITRIC OXIDE BIOSYNTHETIC PROCESS,1,0,0,0,0
GO REGULATION OF NITRIC OXIDE SYNTHASE ACTIVITY,1,0,0,0,0
GO REGULATION OF NMDA RECEPTOR ACTIVITY,0,0,0,0,0
GO REGULATION OF NON CANONICAL WNT SIGNALING PATHWAY,0,0,0,0,0
