archetype #,Feature Name,P value (Mann-Whitney),Median Difference,Mean Difference,Significant after Benjamini-Hochberg correction?,Is first bin maximal?
4,GO POSITIVE REGULATION OF NUCLEOTIDE METABOLIC PROCESS,0.76799,-0.0075461,-0.019657,0,0
4,GO CHEMOSENSORY BEHAVIOR,0.6516,-0.00767,-0.055089,0,0
4,GO NEGATIVE REGULATION OF CELL MATRIX ADHESION,0.63434,-0.0077017,0.016686,0,0
4,GO OPIOID RECEPTOR SIGNALING PATHWAY,0.72243,-0.0077908,0.026391,0,0
4,GO SYNAPTIC VESICLE DOCKING,0.64294,-0.008023,0.12984,0,0
4,GO RECEPTOR INTERNALIZATION,0.68667,-0.0080523,-0.03505,0,0
4,GO PROTEIN STABILIZATION,0.93762,-0.0081935,-0.012775,0,0
4,GO CELLULAR IRON ION HOMEOSTASIS,0.79572,-0.0082217,-0.026808,0,0
4,GO CELLULAR AMINO ACID CATABOLIC PROCESS,0.66904,-0.008379,-0.0513,0,0
4,GO SPINAL CORD ASSOCIATION NEURON DIFFERENTIATION,0.71343,-0.008477,-0.0030342,0,0
4,GO REGULATION OF RESPONSE TO OSMOTIC STRESS,0.79572,-0.0085096,-0.036658,0,0
4,GO GOLGI TO VACUOLE TRANSPORT,0.9952,-0.0085319,0.00056187,0,0
4,GO OLIGOSACCHARIDE METABOLIC PROCESS,0.56735,-0.0086089,0.060744,0,0
4,GO PURINE CONTAINING COMPOUND METABOLIC PROCESS,0.95679,-0.0086143,-0.0013,0,0
4,GO GLANDULAR EPITHELIAL CELL DEVELOPMENT,0.51167,-0.0087247,-0.053272,0,0
4,GO NEGATIVE REGULATION OF RESPONSE TO OXIDATIVE STRESS,0.6603,-0.0088023,-0.039476,0,0
4,GO METAPHASE PLATE CONGRESSION,0.73147,-0.0090037,0.030491,0,0
4,GO GLUTATHIONE DERIVATIVE METABOLIC PROCESS,0.58378,-0.0091118,-0.11025,0,0
4,GO POSITIVE REGULATION OF MUSCLE CELL DIFFERENTIATION,0.79572,-0.0091841,-0.031867,0,0
4,GO REGULATION OF CALCIUM MEDIATED SIGNALING,0.58378,-0.009286,-0.030898,0,0
4,GO RESPONSE TO VITAMIN A,0.87087,-0.0093038,-0.00042681,0,0
4,GO NEUROMUSCULAR PROCESS CONTROLLING BALANCE,0.54313,-0.0096008,-0.067113,0,0
4,GO KINETOCHORE ORGANIZATION,0.80503,-0.0098784,0.049504,0,0
4,GO CENTROSOME DUPLICATION,0.8614,-0.0099355,0.013259,0,0
4,GO LACTATE METABOLIC PROCESS,0.67783,-0.0099752,-0.050128,0,0
4,GO SULFUR AMINO ACID BIOSYNTHETIC PROCESS,0.42328,-0.010054,-0.1003,0,0
4,GO CHONDROITIN SULFATE CATABOLIC PROCESS,0.81436,-0.010099,0.011055,0,0
4,GO POSITIVE REGULATION OF DIGESTIVE SYSTEM PROCESS,0.58378,-0.01017,-0.051106,0,0
4,GO ALPHA AMINO ACID CATABOLIC PROCESS,0.68667,-0.010178,-0.045704,0,0
4,GO REGULATION OF SYNAPTIC PLASTICITY,0.85194,-0.010186,-0.01656,0,0
4,GO NUCLEOSOME ORGANIZATION,0.51944,-0.010224,-0.035266,0,0
4,GO REGULATION OF DNA METHYLATION,0.78645,-0.010338,-0.018162,0,0
4,GO PROTEIN SUMOYLATION,0.54313,-0.010357,-0.032603,0,0
4,GO NEGATIVE REGULATION OF CALCIUM ION TRANSPORT,0.53518,-0.010366,-0.054642,0,0
4,GO NEGATIVE CHEMOTAXIS,0.50395,-0.01038,-0.11217,0,0
4,GO ESTABLISHMENT OF EPITHELIAL CELL APICAL BASAL POLARITY,0.51944,-0.010398,-0.086681,0,0
4,GO BASIC AMINO ACID TRANSPORT,0.9472,-0.010473,-0.034865,0,0
4,GO REGULATION OF CHROMOSOME ORGANIZATION,0.59207,-0.010655,-0.026832,0,0
4,GO NEPHRON TUBULE FORMATION,0.66904,-0.010659,-0.05105,0,0
4,GO RIBOSE PHOSPHATE METABOLIC PROCESS,0.92804,-0.010944,-0.0060939,0,0
4,GO NEGATIVE REGULATION OF CELLULAR COMPONENT ORGANIZATION,0.97598,-0.011205,-0.0019228,0,0
4,GO LENS FIBER CELL DEVELOPMENT,0.93762,-0.011307,0.021683,0,0
4,GO CAVEOLIN MEDIATED ENDOCYTOSIS,0.85194,-0.011344,-0.016809,0,0
4,GO CARTILAGE DEVELOPMENT,0.92804,-0.011349,-0.0087739,0,0
4,GO AXON DEVELOPMENT,0.56735,-0.01146,-0.057999,0,0
4,GO NEGATIVE REGULATION OF EPITHELIAL CELL MIGRATION,0.69555,-0.011479,-0.033005,0,0
4,GO REGULATION OF TRANSCRIPTION INITIATION FROM RNA POLYMERASE II PROMOTER,0.32052,-0.011489,-0.065273,0,0
4,GO MITOTIC SPINDLE ASSEMBLY,0.88987,-0.011503,0.012013,0,0
4,GO DNA INTEGRITY CHECKPOINT,0.81436,-0.011605,-0.013043,0,0
4,GO NEGATIVE REGULATION OF AMYLOID PRECURSOR PROTEIN CATABOLIC PROCESS,0.88036,-0.011663,-0.013079,0,0
4,GO NEGATIVE REGULATION OF ORGANELLE ORGANIZATION,0.9472,-0.01188,0.002241,0,0
4,GO LACTATION,0.78645,-0.011887,-0.026915,0,0
4,GO ESTABLISHMENT OF PROTEIN LOCALIZATION TO ORGANELLE,0.45171,-0.011971,-0.038605,0,0
4,GO HISTONE H4 K5 ACETYLATION,0.96638,-0.012028,0.012001,0,0
4,GO CHROMATIN SILENCING,0.70447,-0.012087,-0.027681,0,0
4,GO POSITIVE REGULATION OF STEM CELL DIFFERENTIATION,0.88987,-0.01248,-0.0277,0,0
4,GO REGULATION OF TRANSCRIPTION INVOLVED IN CELL FATE COMMITMENT,0.93762,-0.012494,-0.017924,0,0
4,GO CHONDROCYTE DEVELOPMENT,0.9472,-0.012537,-0.019613,0,0
4,GO POSITIVE REGULATION OF DOUBLE STRAND BREAK REPAIR VIA NONHOMOLOGOUS END JOINING,0.84251,-0.012777,-0.036538,0,0
4,GO PROTEIN IMPORT,0.32052,-0.013046,-0.055177,0,0
4,GO MITOCHONDRIAL GENE EXPRESSION,0.64294,-0.013073,-0.057042,0,0
4,GO NUCLEOSIDE METABOLIC PROCESS,0.8331,-0.013114,-0.015197,0,0
4,GO NEGATIVE REGULATION OF RNA CATABOLIC PROCESS,0.43029,-0.01316,-0.06509,0,0
4,GO STRIATED MUSCLE CELL PROLIFERATION,0.72243,-0.013167,-0.054608,0,0
4,GO P BODY ASSEMBLY,0.8614,-0.013193,-0.02239,0,0
4,GO POSITIVE REGULATION OF HEART GROWTH,0.79572,-0.013288,-0.050844,0,0
4,GO CELL CYCLE ARREST,0.74054,-0.013312,0.018825,0,0
4,GO GANGLION DEVELOPMENT,0.7772,-0.01347,0.10566,0,0
4,GO PROTEIN LOCALIZATION TO MITOCHONDRION,0.84251,-0.013612,0.0044703,0,0
4,GO NEGATIVE REGULATION OF RESPONSE TO REACTIVE OXYGEN SPECIES,0.93762,-0.013637,-0.02116,0,0
4,GO VESICLE FUSION TO PLASMA MEMBRANE,0.90893,-0.013666,0.10065,0,0
4,GO NEGATIVE REGULATION OF RESPONSE TO DNA DAMAGE STIMULUS,0.98559,-0.013676,-0.00016223,0,0
4,GO REGULATION OF ATPASE ACTIVITY,0.38927,-0.013679,-0.041935,0,0
4,GO RESPONSE TO GAMMA RADIATION,0.93762,-0.013708,0.0013923,0,0
4,GO CARDIAC MUSCLE CELL PROLIFERATION,0.62578,-0.013729,-0.063004,0,0
4,GO POLARIZED EPITHELIAL CELL DIFFERENTIATION,0.67783,-0.014118,-0.04794,0,0
4,GO REGULATION OF PLASMA MEMBRANE ORGANIZATION,0.8614,-0.014146,0.028156,0,0
4,GO REGULATION OF MITOCHONDRIAL FUSION,0.72243,-0.014208,-0.047126,0,0
4,GO CELLULAR RESPONSE TO RETINOIC ACID,0.92804,-0.014311,-0.029457,0,0
4,GO SEMAPHORIN PLEXIN SIGNALING PATHWAY,0.52728,-0.014335,-0.093924,0,0
4,GO POSITIVE REGULATION OF PHOSPHOPROTEIN PHOSPHATASE ACTIVITY,0.81436,-0.014403,-0.029749,0,0
4,GO HISTONE H3 ACETYLATION,0.80503,-0.014445,-0.010414,0,0
4,GO POSITIVE REGULATION OF T HELPER CELL DIFFERENTIATION,0.45898,-0.014618,-0.16121,0,0
4,GO DENDRITE MORPHOGENESIS,0.56735,-0.014652,-0.048758,0,0
4,GO PROTECTION FROM NON HOMOLOGOUS END JOINING AT TELOMERE,0.30323,-0.014845,-0.070366,0,0
4,GO POSITIVE REGULATION OF PLASMA MEMBRANE BOUNDED CELL PROJECTION ASSEMBLY,0.71343,-0.014918,-0.029292,0,0
4,GO NEURON MIGRATION,0.69555,-0.0152,-0.029108,0,0
4,GO NUCLEAR BODY ORGANIZATION,0.70447,-0.015271,0.080647,0,0
4,GO REGULATION OF STEM CELL PROLIFERATION,0.64294,-0.015538,-0.044648,0,0
4,GO CHONDROITIN SULFATE BIOSYNTHETIC PROCESS,0.92804,-0.015578,-0.040235,0,0
4,GO ENDODERM FORMATION,0.81436,-0.015644,-0.098505,0,0
4,GO APOPTOTIC DNA FRAGMENTATION,0.96638,-0.015694,-0.0094834,0,0
4,GO REGULATION OF ATP BIOSYNTHETIC PROCESS,0.98559,-0.015877,0.032158,0,0
4,GO FOREGUT MORPHOGENESIS,0.48118,-0.016079,-0.10142,0,0
4,GO POSITIVE REGULATION OF DOUBLE STRAND BREAK REPAIR,0.69555,-0.016129,-0.023531,0,0
4,GO CLATHRIN DEPENDENT ENDOCYTOSIS,0.9952,-0.016156,-0.0058555,0,0
4,GO POSITIVE REGULATION OF MACROAUTOPHAGY,0.89939,-0.016189,-0.0052878,0,0
4,GO PEPTIDYL PROLINE MODIFICATION,0.64294,-0.016194,0.021765,0,0
4,GO POSITIVE REGULATION OF CELL CYCLE PHASE TRANSITION,0.55115,-0.0163,-0.041533,0,0
4,GO REGULATION OF DNA TEMPLATED TRANSCRIPTION INITIATION,0.28658,-0.016412,-0.071207,0,0
4,GO GLOMERULAR MESANGIUM DEVELOPMENT,0.89939,-0.016532,-0.019661,0,0
4,GO PHOSPHATE ION TRANSPORT,0.58378,-0.016701,0.067199,0,0
4,GO CELLULAR AMINO ACID BIOSYNTHETIC PROCESS,0.61728,-0.016725,-0.039806,0,0
4,GO REGULATION OF CENTROSOME CYCLE,0.88036,-0.016729,0.027081,0,0
4,GO NCRNA 3 END PROCESSING,0.78645,-0.01681,-0.067649,0,0
4,GO MITOCHONDRIAL TRANSCRIPTION,0.97598,-0.016823,-0.011628,0,0
4,GO MRNA CLEAVAGE INVOLVED IN MRNA PROCESSING,0.62578,-0.01693,-0.031597,0,0
4,GO NEGATIVE REGULATION OF FAT CELL DIFFERENTIATION,0.78645,-0.016988,0.014094,0,0
4,GO MICROTUBULE DEPOLYMERIZATION,0.40267,-0.017104,-0.088184,0,0
4,GO ANIMAL ORGAN FORMATION,0.43736,-0.017221,-0.077838,0,0
4,GO MUSCLE FILAMENT SLIDING,0.55115,-0.017239,-0.069607,0,0
4,GO NEURON PROJECTION EXTENSION,0.93762,-0.017384,-0.020694,0,0
4,GO SKELETAL MUSCLE TISSUE REGENERATION,0.62578,-0.017542,-0.068639,0,0
4,GO PHOSPHOLIPID DEPHOSPHORYLATION,0.59207,-0.017587,0.043356,0,0
4,GO FEVER GENERATION,0.8614,-0.017601,-0.02414,0,0
4,GO PROTEIN LOCALIZATION TO SYNAPSE,0.56735,-0.017626,-0.035907,0,0
4,GO PEPTIDE BIOSYNTHETIC PROCESS,0.38267,-0.017737,-0.081223,0,0
4,GO RESPONSE TO MISFOLDED PROTEIN,0.89939,-0.017791,-0.0096211,0,0
4,GO NEGATIVE REGULATION OF MITOCHONDRION ORGANIZATION,0.71343,-0.017817,-0.029333,0,0
4,GO T HELPER 1 CELL DIFFERENTIATION,0.71343,-0.017989,-0.089534,0,0
4,GO LYSINE METABOLIC PROCESS,0.76799,-0.018032,-0.063069,0,0
4,GO ESCRT COMPLEX DISASSEMBLY,0.60883,-0.018068,-0.040621,0,0
4,GO POSITIVE REGULATION OF AUTOPHAGY OF MITOCHONDRION,0.82372,-0.018373,0.03521,0,0
4,GO PYRIDINE CONTAINING COMPOUND BIOSYNTHETIC PROCESS,0.61728,-0.01846,-0.070909,0,0
4,GO SKELETAL MUSCLE CELL PROLIFERATION,0.46631,-0.018625,-0.10027,0,0
4,GO HEART VALVE FORMATION,0.63434,-0.018684,-0.072685,0,0
4,GO REGULATION OF NEUROTRANSMITTER RECEPTOR ACTIVITY,0.97598,-0.018754,-0.0018895,0,0
4,GO CERAMIDE TRANSPORT,0.90893,-0.018846,-0.026143,0,0
4,GO NON RECOMBINATIONAL REPAIR,0.48871,-0.018891,-0.0365,0,0
4,GO MICROTUBULE ORGANIZING CENTER ORGANIZATION,0.7588,-0.019027,-0.0057684,0,0
4,GO CRISTAE FORMATION,0.50395,-0.019058,-0.099149,0,0
4,GO RESPONSE TO MUSCLE ACTIVITY,0.69555,-0.019121,-0.038352,0,0
4,GO PYRIDINE CONTAINING COMPOUND METABOLIC PROCESS,0.54313,-0.019155,-0.074988,0,0
4,GO REGULATION OF PROTEASOMAL UBIQUITIN DEPENDENT PROTEIN CATABOLIC PROCESS,0.4963,-0.019267,-0.037049,0,0
4,GO PHOTORECEPTOR CELL DEVELOPMENT,0.84251,-0.019295,-0.013493,0,0
4,GO POSITIVE REGULATION OF CHROMOSOME SEGREGATION,0.43029,-0.019341,-0.057156,0,0
4,GO CHROMOSOME LOCALIZATION,0.7588,-0.019537,0.036827,0,0
4,GO PHOSPHATIDIC ACID METABOLIC PROCESS,0.97598,-0.019564,-0.012664,0,0
4,GO MITOTIC CHROMOSOME CONDENSATION,0.74966,-0.019681,-0.028273,0,0
4,GO DETECTION OF LIGHT STIMULUS INVOLVED IN SENSORY PERCEPTION,0.84251,-0.019689,-0.053051,0,0
4,GO MODULATION BY HOST OF VIRAL PROCESS,0.69555,-0.019756,-0.079591,0,0
4,GO NEGATIVE REGULATION OF SPROUTING ANGIOGENESIS,0.73147,-0.020012,0.039239,0,0
4,GO MORPHOGENESIS OF AN EPITHELIAL FOLD,0.70447,-0.020217,-0.10459,0,0
4,GO TETRAPYRROLE BIOSYNTHETIC PROCESS,0.73147,-0.020278,-0.050485,0,0
4,GO POSITIVE REGULATION OF MEMBRANE PROTEIN ECTODOMAIN PROTEOLYSIS,0.88036,-0.020363,-0.087555,0,0
4,GO PIGMENT BIOSYNTHETIC PROCESS,0.31468,-0.020383,-0.087566,0,0
4,GO NEGATIVE REGULATION OF CHROMATIN ORGANIZATION,0.55115,-0.020531,-0.040655,0,0
4,GO POSITIVE REGULATION OF PHAGOCYTOSIS ENGULFMENT,0.96638,-0.020641,0.03753,0,0
4,GO REGULATION OF GONAD DEVELOPMENT,0.81436,-0.020674,-0.026942,0,0
4,GO CELL JUNCTION DISASSEMBLY,0.57554,-0.020757,-0.07358,0,0
4,GO PROSTATE GLAND DEVELOPMENT,0.6516,-0.020897,-0.085689,0,0
4,GO REGULATION OF ERAD PATHWAY,0.71343,-0.020911,-0.02131,0,0
4,GO MRNA TRANSCRIPTION,0.28658,-0.02103,-0.094109,0,0
4,GO PINOCYTOSIS,0.66904,-0.021089,-0.073964,0,0
4,GO G PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY INVOLVED IN HEART PROCESS,0.88987,-0.021321,0.0090345,0,0
4,GO REGULATION OF RNA EXPORT FROM NUCLEUS,0.40267,-0.021462,-0.085705,0,0
4,GO NEGATIVE REGULATION OF ENDOTHELIAL CELL PROLIFERATION,0.85194,-0.021573,-0.037598,0,0
4,GO NEGATIVE REGULATION OF NEURAL PRECURSOR CELL PROLIFERATION,0.7588,-0.021575,-0.018604,0,0
4,GO MITOTIC DNA INTEGRITY CHECKPOINT,0.76799,-0.021617,-0.0087692,0,0
4,GO POSITIVE REGULATION OF MITOTIC SISTER CHROMATID SEGREGATION,0.42328,-0.021681,-0.072376,0,0
4,GO CARDIAC ATRIUM MORPHOGENESIS,0.9952,-0.021685,0.0046332,0,0
4,GO REGULATION OF MICROTUBULE BASED MOVEMENT,0.4963,-0.021693,-0.047931,0,0
4,GO CHROMOSOME ORGANIZATION,0.67783,-0.02178,-0.023993,0,0
4,GO MODULATION BY VIRUS OF HOST CELLULAR PROCESS,0.88036,-0.021891,0.024958,0,0
4,GO CYCLIC NUCLEOTIDE METABOLIC PROCESS,0.79572,-0.022055,0.051333,0,0
4,GO NAD BIOSYNTHETIC PROCESS,0.53518,-0.022064,-0.094449,0,0
4,GO PHOTOTRANSDUCTION VISIBLE LIGHT,0.76799,-0.022233,-0.049886,0,0
4,GO REGULATION OF T HELPER 2 CELL DIFFERENTIATION,0.61728,-0.022258,-0.17533,0,0
4,GO HISTONE H2A UBIQUITINATION,0.69555,-0.022667,-0.022821,0,0
4,GO REGULATION OF NUCLEOBASE CONTAINING COMPOUND TRANSPORT,0.36329,-0.022785,-0.081122,0,0
4,GO REGULATION OF PROTEIN CATABOLIC PROCESS IN THE VACUOLE,0.56735,-0.022793,-0.086796,0,0
4,GO CELL MIGRATION IN HINDBRAIN,0.71343,-0.022831,0.10238,0,0
4,GO BONE DEVELOPMENT,0.50395,-0.022969,-0.064337,0,0
4,GO REGULATION OF SPROUTING ANGIOGENESIS,0.68667,-0.022971,0.016726,0,0
4,GO MODULATION BY SYMBIONT OF HOST CELLULAR PROCESS,0.76799,-0.023027,0.026946,0,0
4,GO POSITIVE REGULATION OF SIGNALING RECEPTOR ACTIVITY,0.64294,-0.02309,-0.055578,0,0
4,GO POSITIVE REGULATION OF NUCLEOCYTOPLASMIC TRANSPORT,0.54313,-0.023333,-0.061568,0,0
4,GO REGULATION OF MRNA POLYADENYLATION,0.27583,-0.02337,-0.08815,0,0
4,GO RETINA VASCULATURE MORPHOGENESIS IN CAMERA TYPE EYE,0.84251,-0.023415,0.0023842,0,0
4,GO DNA METABOLIC PROCESS,0.36968,-0.023508,-0.032743,0,0
4,GO COENZYME A METABOLIC PROCESS,0.81436,-0.023509,0.018898,0,0
4,GO BASE EXCISION REPAIR AP SITE FORMATION,0.95679,-0.023619,-0.0043731,0,0
4,GO DNA BIOSYNTHETIC PROCESS,0.24525,-0.02362,-0.055759,0,0
4,GO MITOTIC DNA REPLICATION CHECKPOINT,0.62578,-0.023902,-0.10953,0,0
4,GO NEURON PROJECTION GUIDANCE,0.34454,-0.024132,-0.092093,0,0
4,GO CORTICAL CYTOSKELETON ORGANIZATION,0.55115,-0.02417,-0.049229,0,0
4,GO CELL DEATH IN RESPONSE TO HYDROGEN PEROXIDE,0.7772,-0.024215,-0.027188,0,0
4,GO HEME METABOLIC PROCESS,0.63434,-0.024233,-0.095525,0,0
4,GO NUCLEAR TRANSPORT,0.18733,-0.024447,-0.065034,0,0
4,GO POSITIVE REGULATION OF POSTTRANSCRIPTIONAL GENE SILENCING,0.25516,-0.024453,-0.15907,0,0
4,GO DEOXYRIBONUCLEOTIDE BIOSYNTHETIC PROCESS,0.82372,-0.02453,-0.027016,0,0
4,GO NEGATIVE REGULATION OF CELL SIZE,0.54313,-0.024612,-0.054509,0,0
4,GO ONE CARBON COMPOUND TRANSPORT,0.67783,-0.024889,-0.087728,0,0
4,GO LOCALIZATION WITHIN MEMBRANE,0.57554,-0.024929,-0.055077,0,0
4,GO PYRAMIDAL NEURON DIFFERENTIATION,0.68667,-0.02521,-0.053685,0,0
4,GO REGULATION OF DNA METHYLATION DEPENDENT HETEROCHROMATIN ASSEMBLY,0.93762,-0.025213,-0.0016241,0,0
4,GO ESTABLISHMENT OR MAINTENANCE OF MONOPOLAR CELL POLARITY,0.48871,-0.025278,-0.086548,0,0
4,GO PALLIUM DEVELOPMENT,0.96638,-0.025587,0.0037901,0,0
4,GO HISTONE H2A MONOUBIQUITINATION,0.72243,-0.025664,-0.011707,0,0
4,GO SNRNA TRANSCRIPTION,0.24039,-0.025777,-0.059933,0,0
4,GO MITOTIC G2 DNA DAMAGE CHECKPOINT,0.4963,-0.025889,-0.068846,0,0
4,GO NEGATIVE REGULATION OF PEPTIDYL SERINE PHOSPHORYLATION,0.51944,-0.026098,-0.069402,0,0
4,GO REGULATION OF EXTENT OF CELL GROWTH,0.51944,-0.026109,-0.069194,0,0
4,GO NEGATIVE REGULATION OF MRNA METABOLIC PROCESS,0.26023,-0.026168,-0.059185,0,0
4,GO NEGATIVE REGULATION OF JNK CASCADE,0.28658,-0.026209,-0.083624,0,0
4,GO BASIC AMINO ACID TRANSMEMBRANE TRANSPORT,0.63434,-0.026238,-0.10194,0,0
4,GO NEGATIVE REGULATION OF SUBSTRATE ADHESION DEPENDENT CELL SPREADING,0.4963,-0.026277,-0.11245,0,0
4,GO CELL CYCLE CHECKPOINT,0.72243,-0.026369,-0.0095707,0,0
4,GO HISTONE H3 K9 TRIMETHYLATION,0.71343,-0.026414,-0.026365,0,0
4,GO RAB PROTEIN SIGNAL TRANSDUCTION,0.53518,-0.026445,-0.028023,0,0
4,GO REGULATION OF MRNA METABOLIC PROCESS,0.30323,-0.026714,-0.055312,0,0
4,GO MITOTIC CELL CYCLE CHECKPOINT,0.40947,-0.026731,-0.02652,0,0
4,GO ECTODERM DEVELOPMENT,0.90893,-0.026739,0.028083,0,0
4,GO TROPHECTODERMAL CELL DIFFERENTIATION,0.48871,-0.02685,-0.082682,0,0
4,GO SPINDLE ASSEMBLY,0.4445,-0.026921,-0.032447,0,0
4,GO SNRNA PROCESSING,0.48871,-0.026971,-0.091236,0,0
4,GO NEGATIVE REGULATION OF HISTONE MODIFICATION,0.55922,-0.026985,-0.036367,0,0
4,GO NEGATIVE REGULATION OF BLOOD CIRCULATION,0.50395,-0.026998,-0.061505,0,0
4,GO PORE COMPLEX ASSEMBLY,0.61728,-0.027034,-0.043191,0,0
4,GO LIVER REGENERATION,0.56735,-0.027439,-0.098572,0,0
4,GO PROTEIN LOCALIZATION TO CYTOSKELETON,0.73147,-0.027494,0.016577,0,0
4,GO BIOLOGICAL PHASE,0.91848,-0.027643,-0.047121,0,0
4,GO CELL CYCLE DNA REPLICATION,0.48871,-0.027644,-0.06177,0,0
4,GO RESPONSE TO LEUKEMIA INHIBITORY FACTOR,0.64294,-0.027687,-0.026977,0,0
4,GO REGULATION OF DNA REPLICATION,0.7588,-0.027854,-0.022472,0,0
4,GO CHROMATIN REMODELING AT CENTROMERE,0.7772,-0.027935,-0.0312,0,0
4,GO MICROTUBULE POLYMERIZATION OR DEPOLYMERIZATION,0.43736,-0.028008,-0.048679,0,0
4,GO THYROID GLAND DEVELOPMENT,0.79572,-0.028012,-0.014518,0,0
4,GO PEPTIDYL LYSINE TRIMETHYLATION,0.27056,-0.028052,-0.067973,0,0
4,GO CELLULAR MODIFIED AMINO ACID CATABOLIC PROCESS,0.35072,-0.028204,-0.076886,0,0
4,GO CILIUM ORGANIZATION,0.93762,-0.02823,0.012425,0,0
4,GO NUCLEAR CHROMOSOME SEGREGATION,0.73147,-0.028391,-0.0044785,0,0
4,GO CALCIUM DEPENDENT CELL CELL ADHESION VIA PLASMA MEMBRANE CELL ADHESION MOLECULES,0.74054,-0.028486,-0.018941,0,0
4,GO MITOTIC METAPHASE PLATE CONGRESSION,0.70447,-0.028672,0.032552,0,0
4,GO CHROMATIN REMODELING,0.45898,-0.028798,-0.032378,0,0
4,GO RNA DESTABILIZATION,0.36329,-0.029125,-0.082913,0,0
4,GO POSITIVE REGULATION OF TRANSLATIONAL INITIATION,0.43736,-0.029149,-0.07723,0,0
4,GO GRANULOCYTE DIFFERENTIATION,0.82372,-0.02922,-0.017142,0,0
4,GO MODULATION OF EXCITATORY POSTSYNAPTIC POTENTIAL,0.78645,-0.029291,-0.038865,0,0
4,GO CORTICAL ACTIN CYTOSKELETON ORGANIZATION,0.80503,-0.0295,-0.022114,0,0
4,GO REGULATION OF PHOSPHOLIPASE A2 ACTIVITY,0.57554,-0.029626,-0.16279,0,0
4,GO POSITIVE REGULATION OF INTRACELLULAR STEROID HORMONE RECEPTOR SIGNALING PATHWAY,0.8614,-0.029746,0.03196,0,0
4,GO DICARBOXYLIC ACID METABOLIC PROCESS,0.55922,-0.029757,-0.054878,0,0
4,GO NEGATIVE REGULATION OF PROTEIN LOCALIZATION TO CELL SURFACE,0.64294,-0.029943,-0.040999,0,0
4,GO SISTER CHROMATID SEGREGATION,0.52728,-0.030074,-0.022363,0,0
4,GO REGULATION OF MICROTUBULE BINDING,0.79572,-0.030148,-0.017753,0,0
4,GO CARDIAC MUSCLE FIBER DEVELOPMENT,0.69555,-0.030173,-0.048229,0,0
4,GO CELLULAR RESPONSE TO MANGANESE ION,0.66904,-0.030216,-0.043872,0,0
4,GO RETROGRADE TRANSPORT ENDOSOME TO GOLGI,0.11892,-0.030284,-0.071492,0,0
4,GO ACETYL COA METABOLIC PROCESS,1,-0.03035,-0.016269,0,0
4,GO REGULATION OF MICROTUBULE BASED PROCESS,0.37614,-0.030539,-0.031372,0,0
4,GO REGULATION OF SMOOTHENED SIGNALING PATHWAY,0.52728,-0.03059,-0.063918,0,0
4,GO POSITIVE REGULATION OF MRNA CATABOLIC PROCESS,0.50395,-0.030813,-0.056177,0,0
4,GO TRICARBOXYLIC ACID CYCLE,0.60042,-0.031093,-0.056547,0,0
4,GO TELOMERE MAINTENANCE VIA SEMI CONSERVATIVE REPLICATION,0.28658,-0.031394,-0.067755,0,0
4,GO GLUCOSAMINE CONTAINING COMPOUND METABOLIC PROCESS,0.8331,-0.031566,-0.028019,0,0
4,GO MICROTUBULE POLYMERIZATION,0.43736,-0.031595,-0.051087,0,0
4,GO POSITIVE REGULATION OF FATTY ACID BIOSYNTHETIC PROCESS,0.8331,-0.031676,0.019127,0,0
4,GO ALTERNATIVE MRNA SPLICING VIA SPLICEOSOME,0.20828,-0.031738,-0.074961,0,0
4,GO NEGATIVE REGULATION OF CHEMOTAXIS,0.31468,-0.03179,-0.10519,0,0
4,GO SPINDLE LOCALIZATION,0.53518,-0.032176,-0.026354,0,0
4,GO PROTEIN REFOLDING,0.74966,-0.032188,0.027964,0,0
4,GO NEGATIVE REGULATION OF BMP SIGNALING PATHWAY,0.81436,-0.032372,-0.026711,0,0
4,GO REGULATION OF POSTTRANSCRIPTIONAL GENE SILENCING,0.38927,-0.032393,-0.08278,0,0
4,GO HISTONE PHOSPHORYLATION,0.53518,-0.032402,-0.052735,0,0
4,GO RNA CATABOLIC PROCESS,0.25017,-0.032517,-0.075409,0,0
4,GO IMIDAZOLE CONTAINING COMPOUND METABOLIC PROCESS,0.93762,-0.032602,0.04125,0,0
4,GO ACIDIC AMINO ACID TRANSPORT,0.70447,-0.032836,-0.019335,0,0
4,GO POSITIVE REGULATION OF TRANSLATION,0.18334,-0.032867,-0.1043,0,0
4,GO RECEPTOR CLUSTERING,0.52728,-0.032938,-0.059289,0,0
4,GO REGULATION OF MICROTUBULE POLYMERIZATION,0.46631,-0.033148,-0.045816,0,0
4,GO REGULATION OF SYNAPTIC VESICLE CYCLE,0.4963,-0.033442,-0.010487,0,0
4,GO GLUTAMATE SECRETION,0.74966,-0.033544,-0.020898,0,0
4,GO POSTSYNAPSE ORGANIZATION,0.30892,-0.033595,-0.089277,0,0
4,GO MULTI ORGANISM LOCALIZATION,0.38267,-0.03396,-0.079166,0,0
4,GO POSITIVE REGULATION OF PHOSPHATASE ACTIVITY,0.98559,-0.0341,0.017035,0,0
4,GO NEGATIVE REGULATION OF CARTILAGE DEVELOPMENT,0.87087,-0.034219,-0.057362,0,0
4,GO RHODOPSIN MEDIATED SIGNALING PATHWAY,0.35072,-0.034236,-0.10295,0,0
4,GO DNA REPLICATION CHECKPOINT,0.46631,-0.034263,-0.098488,0,0
